date,nav,cash,n_positions,csi300_nav
2022-04-28,15237451.217043366,15237451.217043366,0,764614.2215328687
2022-04-29,15237451.217043366,15237451.217043366,0,783164.4941083608
2022-05-05,15237451.217043366,15237451.217043366,0,781988.6418547035
2022-05-06,15237451.217043366,15237451.217043366,0,762217.6709660803
2022-05-09,15237451.217043366,15237451.217043366,0,756098.5642119877
2022-05-10,15237451.217043366,15237451.217043366,0,764372.424148508
2022-05-11,15235169.785948243,13714215.722532716,1,775399.6036217717
2022-05-12,15226549.655409303,13714215.722532716,1,771952.0270942562
2022-05-13,15237325.028868165,13714215.722532716,1,777774.7309117413
2022-05-16,15221700.599165406,13714215.722532716,1,771523.0378777817
2022-05-17,15225472.033949342,13714215.722532716,1,781146.2310029092
2022-05-18,15220084.287138429,13714215.722532716,1,778420.142831367
2022-05-19,15201686.48871943,15201686.48871943,0,779919.7246013961
2022-05-20,15201686.48871943,15201686.48871943,0,795129.6798553119
2022-05-23,15201686.48871943,15201686.48871943,0,790523.7705538488
2022-05-24,15201686.48871943,15201686.48871943,0,772031.959720431
2022-05-25,15201686.48871943,15201686.48871943,0,776717.8016480689
2022-05-26,15201686.48871943,15201686.48871943,0,778640.516938909
2022-05-27,15201686.48871943,15201686.48871943,0,780251.2141047046
2022-05-30,15201686.48871943,15201686.48871943,0,785656.5924897608
2022-05-31,15201686.48871943,15201686.48871943,0,797844.0566355267
2022-06-01,15199412.644775357,13683516.682060208,1,796217.7442812943
2022-06-02,15285666.049392667,13683516.682060208,1,797463.8172756352
2022-06-06,15296744.645507779,13683516.682060208,1,812385.12957988
2022-06-07,15284347.117813077,13683516.682060208,1,814927.9297164177
2022-06-08,15314944.446952786,13683516.682060208,1,822860.5406568567
2022-06-09,15240297.25876614,13683516.682060208,1,814253.2393184731
2022-06-10,15259822.510869946,15259822.510869946,0,826600.6639311523
2022-06-13,15259822.510869946,15259822.510869946,0,816920.8657479413
2022-06-14,15259822.510869946,15259822.510869946,0,823348.0392226874
2022-06-15,15257538.157887474,13734636.169571891,1,834250.4876175841
2022-06-16,15259952.977657333,12208750.734806076,2,828759.2733034074
2022-06-17,15273833.66117479,12208750.734806076,2,840260.3356599013
2022-06-20,15263011.200299183,13713411.19038097,1,844431.4000492259
2022-06-21,15279543.121027568,9127797.108459095,4,843483.6342827654
2022-06-22,15219180.45294247,9127797.108459095,4,832768.4729345462
2022-06-23,15218742.331593327,6085161.710398487,6,847054.0852046565
2022-06-24,15268118.776163915,247.48471722914837,10,856977.6326707827
2022-06-27,15343754.371843675,480.3228477027733,10,866628.1047683929
2022-06-28,15456623.455300048,289.2159602192696,10,875648.827742096
2022-06-29,15234498.363952318,2931810.468654314,8,862162.636948297
2022-06-30,15330368.941548387,2055.4273634345736,10,874574.3313914322
2022-07-01,15208530.79834799,2960675.1042209063,8,871007.879481214
2022-07-04,15240644.228426972,4589186.537282029,7,876723.2288781963
2022-07-05,15143189.580654373,6149195.363306275,6,875457.732112873
2022-07-06,15017396.67245802,9003765.409964886,4,862671.65400551
2022-07-07,15144467.50975298,7459004.54586195,5,866474.142818989
2022-07-08,15250510.18749465,7447767.745602027,5,863609.5174573523
2022-07-11,15295539.807808295,7447767.745602027,5,849148.4247464555
2022-07-12,15129972.7345961,4337124.097635116,7,841153.4482668331
2022-07-13,15393425.374938812,4337124.097635116,7,842682.2133006176
2022-07-14,15662115.718677176,206.55658496776596,10,842801.1362906025
2022-07-15,15461717.19031104,1192.5227142230142,10,828460.8708609635
2022-07-18,15861998.888291312,9170.01224894682,10,837052.5570109102
2022-07-19,16275080.669722416,182349.1116856113,10,832518.8203486853
2022-07-20,16835405.931744434,182349.1116856113,10,835338.5044362845
2022-07-21,16680238.349161007,182349.1116856113,10,826029.2813347558
2022-07-22,16532010.827836849,182349.1116856113,10,826452.4148555667
2022-07-25,16667979.001746513,1697344.488344528,9,821462.4100043846
2022-07-26,16602549.700476207,6578591.70220045,6,827963.6604096417
2022-07-27,16541443.685115375,8108609.551871814,5,823880.3838479919
2022-07-28,16638058.509586575,3480.703757526586,10,824003.2106350858
2022-07-29,16465392.957065823,3480.703757526586,10,813167.1267910454
2022-08-01,16667652.780245211,1259298.6059650441,9,816790.2313666289
2022-08-02,16223699.151367094,7721231.353897002,5,800866.5477436767
2022-08-03,15943953.239634909,12584343.998816885,2,793058.7630961682
2022-08-04,15957229.938963283,14233161.780908931,1,799797.9546959585
2022-08-05,15970371.52753669,15970371.52753669,0,810595.0957834707
2022-08-08,15970371.52753669,15970371.52753669,0,808871.2361087903
2022-08-09,15970371.52753669,15970371.52753669,0,810474.1732876494
2022-08-10,15970371.52753669,15970371.52753669,0,801396.9880777084
2022-08-11,15970371.52753669,15970371.52753669,0,817737.9019185258
2022-08-12,15970371.52753669,15970371.52753669,0,817271.8266295139
2022-08-15,15970371.52753669,15970371.52753669,0,816205.2330876321
2022-08-16,15970371.52753669,15970371.52753669,0,814676.372839284
2022-08-17,15970371.52753669,15970371.52753669,0,822304.773248897
2022-08-18,15970371.52753669,15970371.52753669,0,815117.121054368
2022-08-19,15970371.52753669,15970371.52753669,0,809456.2343877871
2022-08-22,15970371.52753669,15970371.52753669,0,815370.5822227745
2022-08-23,15970371.52753669,15970371.52753669,0,811408.228156946
2022-08-24,15970371.52753669,15970371.52753669,0,796069.5428129905
2022-08-25,15970371.52753669,15970371.52753669,0,802664.484348868
2022-08-26,15970371.52753669,15970371.52753669,0,800969.8555452249
2022-08-29,15970371.52753669,15970371.52753669,0,797454.0577828622
2022-08-30,15970371.52753669,15970371.52753669,0,794776.7194679029
2022-08-31,15970371.52753669,15970371.52753669,0,795371.4772396727
2022-09-01,15970371.52753669,15970371.52753669,0,788526.9783324979
2022-09-02,15970371.52753669,15970371.52753669,0,784601.6627319248
2022-09-05,15970371.52753669,15970371.52753669,0,783006.5331472841
2022-09-06,15970371.52753669,15970371.52753669,0,790192.2810505404
2022-09-07,15970371.52753669,15970371.52753669,0,790718.7699801811
2022-09-08,15970371.52753669,15970371.52753669,0,787345.2703831767
2022-09-09,15970371.52753669,15970371.52753669,0,798286.7091418835
2022-09-13,15970371.52753669,15970371.52753669,0,801664.0649287152
2022-09-14,15970371.52753669,15970371.52753669,0,792742.8887812964
2022-09-15,15970371.52753669,15970371.52753669,0,785286.1126226423
2022-09-16,15970371.52753669,15970371.52753669,0,766870.33061829
2022-09-19,15970371.52753669,15970371.52753669,0,765957.746633094
2022-09-20,15970371.52753669,15970371.52753669,0,766901.5609951636
2022-09-21,15970371.52753669,15970371.52753669,0,761225.1067474276
2022-09-22,15970371.52753669,15970371.52753669,0,754519.0974230655
2022-09-23,15970371.52753669,15970371.52753669,0,751921.6917342809
2022-09-26,15970371.52753669,15970371.52753669,0,748150.3856903936
2022-09-27,15970371.52753669,15970371.52753669,0,758996.2766344888
2022-09-28,15970371.52753669,15970371.52753669,0,746596.2459753994
2022-09-29,15970371.52753669,15970371.52753669,0,746290.0835460189
2022-09-30,15970371.52753669,15970371.52753669,0,741951.3463101261
2022-10-10,15970371.52753669,15970371.52753669,0,725581.1539909899
2022-10-11,15970371.52753669,15970371.52753669,0,726897.4001187326
2022-10-12,15970371.52753669,15970371.52753669,0,737938.29048916
2022-10-13,15970371.52753669,15970371.52753669,0,731768.4819799297
2022-10-14,15970371.52753669,15970371.52753669,0,749279.4399860225
2022-10-17,15970371.52753669,15970371.52753669,0,750047.726300024
2022-10-18,15967983.066985238,14375676.03268348,1,748460.4519168834
2022-10-19,15945977.612731088,14375676.03268348,1,736421.1892394214
2022-10-20,16101939.740416635,14375676.03268348,1,732209.182587732
2022-10-21,16054937.366911996,14375676.03268348,1,729861.3818775265
2022-10-24,16053441.88275062,14375676.03268348,1,708505.0885043172
2022-10-25,16066688.001677621,14375676.03268348,1,707350.6595274786
2022-10-26,16095743.903014291,14375676.03268348,1,713093.3831115072
2022-10-27,16098307.566496957,14375676.03268348,1,708070.1959848971
2022-10-28,16166674.519774545,14375676.03268348,1,690557.3336875315
2022-10-31,16244869.153258432,14375676.03268348,1,684194.4776505235
2022-11-01,16274352.35943519,14375676.03268348,1,708661.0499595576
2022-11-02,16298122.134526385,5343.822367799701,10,717170.851584775
2022-11-03,16300896.30406679,5343.822367799701,10,711338.3882745169
2022-11-04,16683695.286162509,5343.822367799701,10,734595.9736617474
2022-11-07,16787765.01673044,5343.822367799701,10,736181.3437536152
2022-11-08,16693239.674122943,5343.822367799701,10,731117.2143646404
2022-11-09,16771433.296593796,3505825.2978412034,8,724280.5230516839
2022-11-10,16862571.880778443,3505825.2978412034,8,718707.4242127779
2022-11-11,17648968.707887016,98039.30887349788,10,738743.615268417
2022-11-14,18251258.882943474,98039.30887349788,10,739831.7273016811
2022-11-15,18794094.15129789,98039.30887349788,10,753861.9265048305
2022-11-16,18389434.366217934,98039.30887349788,10,747703.8293869277
2022-11-17,18331604.34426435,98039.30887349788,10,744636.492219304
2022-11-18,18188170.71449443,4099787.8941743015,8,741303.9824919461
2022-11-21,17921355.169203624,16108900.509169446,1,734978.1649201935
2022-11-22,18023891.11067635,12503366.645306168,3,735064.0008493139
2022-11-23,18024773.926832233,7093997.268631015,6,735836.1909604245
2022-11-24,17943345.662339054,3513428.4537628507,8,732575.8062650231
2022-11-25,18113961.83213563,1669201.1184391477,9,736274.9396696722
2022-11-28,18140234.34192109,1609622.352780579,9,727979.6564563329
2022-11-29,18260571.550286338,574.3292932971381,10,750439.677051243
2022-11-30,18394795.915806815,574.3292932971381,10,751340.5972523934
2022-12-01,18376008.81472392,4562.417419384234,10,759477.9195046558
2022-12-02,18455989.126650285,1019.5842899782583,10,754833.0198393826
2022-12-05,18871103.899303865,1019.5842899782583,10,769639.3129507517
2022-12-06,18899387.609915875,1312.1292640191969,10,773796.7140501942
2022-12-07,18808903.560834073,1312.1292640191969,10,771893.5177449002
2022-12-08,18708383.25154023,5625583.040778207,7,772037.8154160947
2022-12-09,18477205.445381973,8970224.649473999,5,779654.5044343802
2022-12-12,18558256.718756676,8939207.209374426,5,770918.5206132389
2022-12-13,18435828.50968361,10702369.971723555,4,769405.3231606093
2022-12-14,18522574.043865204,10702369.971723555,4,771201.2602599643
2022-12-15,18537345.938239098,14317079.922995565,2,770635.7809665136
2022-12-16,18484377.915844917,14317079.922995565,2,771072.5777772065
2022-12-19,18322599.9485317,16465613.306838583,1,759175.6608723844
2022-12-20,18333099.679730583,18333099.679730583,0,746656.70722331
2022-12-21,18333099.679730583,18333099.679730583,0,746953.1101599176
2022-12-22,18333099.679730583,18333099.679730583,0,748023.6551061904
2022-12-23,18333099.679730583,18333099.679730583,0,746500.6981607879
2022-12-26,18327608.89429538,14667085.27082889,2,749478.343209464
2022-12-27,18291543.495939326,3687090.939519952,8,758128.5387087667
2022-12-28,18210559.689710554,44245.92730802065,10,754893.4810872931
2022-12-29,18362867.371646248,1819123.6846841197,9,752054.2780141479
2022-12-30,18413532.491964422,58.26765926857479,10,754965.6061192496
2023-01-03,19185684.533018194,58.26765926857479,10,758138.2505942578
2023-01-04,19324088.024920546,58.26765926857479,10,759123.0072186922
2023-01-05,19624679.88242539,58.26765926857479,10,773870.8385879871
2023-01-06,19627434.399432264,58.26765926857479,10,776271.2453446029
2023-01-09,19699921.70985881,1772928.0462617017,9,782556.1206539908
2023-01-10,19748925.290524397,1772928.0462617017,9,783404.339594167
2023-01-11,19589270.924116336,7618519.344831668,6,781953.5552880026
2023-01-12,19609025.79895173,11314643.467294322,4,783482.367929069
2023-01-13,19608774.6337041,9353697.464667235,5,794501.7398081141
2023-01-16,19683653.249055654,22.509700568392873,10,806899.818568649
2023-01-17,19687951.368552953,22.509700568392873,10,806759.4723018454
2023-01-18,20038103.16394022,22.509700568392873,10,805408.09200012
2023-01-19,20139239.430267125,22.509700568392873,10,810419.5201281207
2023-01-20,20312335.816222936,22.509700568392873,10,815395.9092967024
2023-01-30,20710867.274839193,22.509700568392873,10,819260.8588639284
2023-01-31,20652317.73188761,22.509700568392873,10,810585.2886834159
2023-02-01,21142956.535369664,22.509700568392873,10,818203.9772075377
2023-02-02,21335476.142961293,22.509700568392873,10,815321.8323661914
2023-02-03,21519247.834331304,22.509700568392873,10,807615.4512289582
2023-02-06,21803875.395039637,2052848.2806006274,9,796939.2326372673
2023-02-07,22282019.62158879,6233665.2484675255,7,798372.4974637221
2023-02-08,22353022.322823606,6233665.2484675255,7,794844.9407027501
2023-02-09,22988580.90124553,441.0042328198906,10,805515.3035987772
2023-02-10,23289863.649897035,441.0042328198906,10,800728.1057681459
2023-02-13,23602637.577781137,111.80182402953506,10,807993.7386902951
2023-02-14,23750151.386730988,181.82200702046975,10,808329.1795979945
2023-02-15,24157737.41560851,172.48326216544956,10,804117.1729463051
2023-02-16,23668257.038531266,4212417.922816237,8,798228.1997925275
2023-02-17,23167848.869910296,11641614.449181613,5,786727.1374360336
2023-02-20,23606118.791920576,296.45419779699296,10,806028.2244530994
2023-02-21,24053447.692496214,296.45419779699296,10,808145.8915629899
2023-02-22,23964741.514641676,296.45419779699296,10,800852.9320610763
2023-02-23,23826200.26102725,296.45419779699296,10,800209.3768254417
2023-02-24,23863022.462789163,2156225.0979343504,9,791902.4298280568
2023-02-27,23583404.240900956,12212595.316988906,5,788546.4973180438
2023-02-28,23646966.068723164,14872088.71338602,4,793542.3578648895
2023-03-01,23660648.1191238,672269.8047240819,10,804750.921081885
2023-03-02,23944040.415008016,90739.30342907552,10,802956.9834883665
2023-03-03,24515267.47186894,90739.30342907552,10,805454.8423508666
2023-03-06,24580278.09935326,90739.30342907552,10,801254.5470905048
2023-03-07,24769914.81669659,90739.30342907552,10,789523.4463482597
2023-03-08,24710436.728794523,90739.30342907552,10,786649.1567084135
2023-03-09,24793970.437792633,2346160.5237759077,9,783868.4629846243
2023-03-10,24373157.290623423,14079016.382000681,4,773590.0032325345
2023-03-13,24508842.986748453,14079016.382000681,4,781692.238918096
2023-03-14,24631501.893747896,16698970.047510715,3,777014.2045846764
2023-03-15,24510548.156351656,11796934.923166843,5,777443.193801151
2023-03-16,24528836.881099127,14658897.939525029,4,768131.971193786
2023-03-17,24635704.532999083,2287800.5961361364,9,771967.642282693
2023-03-20,24474743.616289612,209.47770547447726,10,768118.3555111856
2023-03-21,24703921.633260295,427.0941901640035,10,776561.7925855467
2023-03-22,24817297.106282756,427.0941901640035,10,779888.4942245226
2023-03-23,25004460.349290416,427.0941901640035,10,787620.2500429655
2023-03-24,24984291.083924815,427.0941901640035,10,785272.4493327602
2023-03-27,24752504.569846675,4755692.692119164,8,782431.2943610603
2023-03-28,24529125.89906878,9648306.436769433,6,779902.1575144047
2023-03-29,24461078.277667563,19605400.461276572,2,781194.9808594923
2023-03-30,24527098.516402762,17154023.985991996,3,787511.0389384718
2023-03-31,24400082.145745795,14566029.541451972,4,789929.012782079
2023-04-03,24526889.02410926,9659206.4325756,6,797658.8167019675
2023-04-04,24452092.971639816,251.8020917819813,10,800104.0695180573
2023-04-06,24266450.08598117,2367413.328988831,9,798842.4765498432
2023-04-07,24214692.639496725,173.7954882788472,10,804037.1927128485
2023-04-10,24369443.53731119,2407625.758199327,9,800435.6066286475
2023-04-11,24286763.67311894,9745884.369472854,6,799526.8788332788
2023-04-12,24338512.270372026,7419514.834945314,7,798969.2071340464
2023-04-13,24445151.4849796,7342855.022872895,7,793448.7619488327
2023-04-14,24857839.780455034,2370140.8426098046,9,797937.6525515837
2023-04-17,25214671.51035444,602.0688451947644,10,809126.6967830332
2023-04-18,25384679.963389795,602.0688451947644,10,811593.4204832235
2023-04-19,25237337.128032036,2159225.1580365365,9,804286.8452987096
2023-04-20,25330447.230849855,7050764.224515552,7,802036.5443016702
2023-04-21,25017760.628067605,12018094.388662929,5,786348.8499746968
2023-04-24,24974164.64610831,17328890.088136356,3,776612.4943406844
2023-04-25,24999141.053539127,22467927.20642647,1,772718.3615097031
2023-04-26,24989319.046267934,19972534.2804522,2,772047.5749088678
2023-04-27,24980074.813803144,17474207.90625424,3,777739.5967377586
2023-04-28,25007616.647896428,12405229.394611973,5,785670.255779643
2023-05-04,25157872.554150194,1432.8864961555228,10,785896.437975567
2023-05-05,24911732.0026308,1432.8864961555228,10,783289.2727940095
2023-05-08,24972057.52067141,83.32075647637248,10,792216.3522443739
2023-05-09,24902594.56895514,2465783.2388512655,9,785434.2664836643
2023-05-10,24994743.186408237,913.1896793404594,10,779387.3799760917
2023-05-11,25050036.849671558,913.1896793404594,10,778176.3935484516
2023-05-12,24976769.467834715,728.6323349522427,10,767860.9429383881
2023-05-15,24839285.46725178,2452.315958981868,10,779781.2350185836
2023-05-16,24733317.022618394,4795234.545978647,8,775748.6602120715
2023-05-17,24783218.858853154,4957105.542650991,8,772230.8629438725
2023-05-18,24968910.539142948,851.4225648459978,10,771431.3938602792
2023-05-19,25226961.481205016,486.1673269569874,10,769183.0447617945
2023-05-22,25182911.586276084,486.1673269569874,10,774017.0881577362
2023-05-23,25061323.056532152,4817601.103307014,8,763069.7937033657
2023-05-24,24914792.30523788,9719777.140290374,6,752520.3533031598
2023-05-25,24812811.029206388,9579049.875889892,6,750845.2910923443
2023-05-26,25156358.9112776,4547282.375480479,8,750933.0313127375
2023-05-29,25418588.65889788,72.05964804231189,10,747616.0891665346
2023-05-30,25796723.587553505,72.05964804231189,10,748359.048406608
2023-05-31,26138102.64511023,120.92671309038997,10,740713.1285172855
2023-06-01,26382494.795789737,271.7308187657036,10,742337.4889729634
2023-06-02,26482552.819507997,6029.609697740059,10,753054.649827019
2023-06-05,26481995.77264158,6029.609697740059,10,749626.5446777677
2023-06-06,25709984.610043973,2613850.5624403637,9,742588.9982428153
2023-06-07,25826508.578515977,8225462.020278899,7,738919.1433164851
2023-06-08,25962274.143254496,8400389.612042645,7,744934.8470544661
2023-06-09,25939226.574038006,3212346.1058363705,9,748154.2894875029
2023-06-12,26092652.480336584,349.9815191407688,10,749661.6312444686
2023-06-13,26085629.213687338,349.9815191407688,10,753655.2156871706
2023-06-14,26145203.388496127,510.9209019797854,10,753481.6871449389
2023-06-15,26313997.109981265,510.9209019797854,10,765470.2480672634
2023-06-16,26499388.87610027,510.9209019797854,10,772850.9953968519
2023-06-19,26727786.016793933,510.9209019797854,10,766525.1778250994
2023-06-20,26500022.140375245,2407292.269912829,9,765224.5468857934
2023-06-21,26404052.086041152,12937216.10023755,5,753483.6390434935
2023-06-26,26240495.07647082,20792118.677430596,2,742889.3049765319
2023-06-27,26283660.97465426,23602762.346800867,1,749856.6306708009
2023-06-28,26276044.329032008,23602762.346800867,1,748953.8061783778
2023-06-29,26358923.152717464,20968172.424873225,2,745256.6246722834
2023-06-30,26361015.35299037,716.7838594717905,10,749275.5361889133
2023-07-03,26570577.18725417,716.7838594717905,10,759109.34392881
2023-07-04,26546286.944319945,716.7838594717905,10,760304.7151680132
2023-07-05,26371382.23014367,2688240.6463910383,9,754415.7420142356
2023-07-06,26262811.059409145,5274866.803961758,8,749334.0455382693
2023-07-07,26406510.529010966,7898492.530220226,7,746009.295797848
2023-07-10,26403323.229306463,2616672.542827848,9,749642.1598662045
2023-07-11,26543034.72389119,58.07317631551996,10,754548.3282941026
2023-07-12,26424680.17546724,215.33710550237447,10,749468.583716691
2023-07-13,26768444.149609316,215.33710550237447,10,760189.6483678557
2023-07-14,26745953.96942686,215.33710550237447,10,760322.2822550046
2023-07-17,26748997.41823267,215.33710550237447,10,754095.9162949729
2023-07-18,26745446.0332353,215.33710550237447,10,751711.0771195119
2023-07-19,26899994.29766747,45003.12993141636,10,750917.4637315825
2023-07-20,26809004.90291428,5340587.264374008,8,745617.345046629
2023-07-21,26975427.78700169,2642671.507807335,9,745270.2403548837
2023-07-24,26899449.614461027,2642671.507807335,9,742015.711355146
2023-07-25,27620034.380523287,289.511946758721,10,763446.1768734299
2023-07-26,27987372.14080485,289.511946758721,10,761864.7105786712
2023-07-27,28009100.15600146,3742.9922741749324,10,760956.0303905845
2023-07-28,29071879.815225016,3742.9922741749324,10,778582.0075895529
2023-07-31,30055264.728550326,3742.9922741749324,10,782850.5240847619
2023-08-01,30746459.38831986,3742.9922741749324,10,779607.7064763518
2023-08-02,31456347.22387017,3742.9922741749324,10,774128.2035535028
2023-08-03,31602308.677164923,3742.9922741749324,10,780968.7986635683
2023-08-04,31692683.112923514,3742.9922741749324,10,784010.8087572643
2023-08-07,31711219.874560248,8518542.019736182,7,778076.9419367309
2023-08-08,31070779.775045324,11419988.781021047,6,776045.063148679
2023-08-09,30785357.41620493,24647787.47983408,2,773673.8872631002
2023-08-10,30765990.59221214,21570817.923588216,3,775263.1135447954
2023-08-11,30557128.264936674,21395925.65496849,3,757426.5217310579
2023-08-14,30596630.450328864,12214486.500700988,6,751900.2208501804
2023-08-15,30529521.99870018,12214486.500700988,6,750073.1009812336
2023-08-16,30378826.360343482,18056165.02935746,4,744572.1747815659
2023-08-17,30396638.33544114,18056165.02935746,4,747062.3212644113
2023-08-18,30224307.476353005,24071365.28942521,2,737877.8292412495
2023-08-21,30305051.48823197,24071365.28942521,2,727262.0718974691
2023-08-22,30361782.004320838,21036887.24762223,3,732852.6902160847
2023-08-23,30278716.363180947,21119343.77292521,3,720840.7065111051
2023-08-24,30491292.04281666,24058044.810760997,2,726066.7006582659
2023-08-25,30297525.078243375,21029568.97701657,3,727501.9173832753
2023-08-28,30222331.40539334,11967286.614362456,6,731758.7700944386
2023-08-29,31144416.0927686,397.93442814424634,10,739069.2966833436
2023-08-30,31733947.14531033,397.93442814424634,10,738757.2785582992
2023-08-31,31411897.89708798,626.5535229928792,10,734225.4937946289
2023-09-01,31307752.188136555,158858.26952693518,10,739338.3730401867
2023-09-04,31880546.39361141,158858.26952693518,10,750543.0324600729
2023-09-05,31953658.35392146,147.58212237339467,10,744960.2217356758
2023-09-06,32280029.090422582,3055107.7952088835,9,743343.6688742163
2023-09-07,31870883.304552507,15592362.246279191,5,732899.4881741132
2023-09-08,31953056.910340928,18812114.035146378,4,729295.9025840756
2023-09-11,32045139.926631022,9313476.796490718,7,734668.1463009856
2023-09-12,31845301.33405404,9313476.796490718,7,733314.8617079874
2023-09-13,31454775.715433717,18838269.884668946,4,728644.5873615046
2023-09-14,31228179.167063355,24914600.010187745,2,728032.3101100252
2023-09-15,31430589.391928125,21771468.421392847,3,723209.978105411
2023-09-18,31550871.20459597,21771468.421392847,3,726901.3039158417
2023-09-19,31498542.994117763,24925877.871131923,2,725495.3656691513
2023-09-20,31379024.29933932,28010244.371131923,1,722607.412739423
2023-09-21,31363968.31369784,28010244.371131923,1,716123.6818138756
2023-09-22,31403493.71199477,21729741.207264546,3,729089.1917664158
2023-09-25,31391623.613690022,21729741.207264546,3,724344.8880967037
2023-09-26,31169376.870822743,28068840.690326527,1,720111.4105609137
2023-09-27,31194317.602298383,24948974.50003398,2,721595.3771425062
2023-09-28,31354944.8536641,15539825.335610569,5,719454.2872499606
2023-10-09,31704136.309481323,15539825.335610569,5,718520.232380664
2023-10-10,31657157.97114438,15539825.335610569,5,713138.2291709811
2023-10-11,31839683.205059994,18622819.11312722,4,715170.1555663148
2023-10-12,32041704.36405324,15418261.709753502,5,721961.9532125156
2023-10-13,32102633.966139782,15418261.709753502,5,714362.8312812215
2023-10-16,32132975.271212567,18510897.36545037,4,707184.9385794654
2023-10-17,32242252.546936024,21685002.97881936,3,709680.8931506927
2023-10-18,32538879.307404507,25239209.42509507,2,704061.0439610401
2023-10-19,32519312.465048343,28417006.54454282,1,689038.2805392382
2023-10-20,32608622.52183011,28417006.54454282,1,684563.0532263693
2023-10-23,32543128.442335635,28417006.54454282,1,677474.8050362791
2023-10-24,32221850.761239417,32221850.761239417,0,679988.326694498
2023-10-25,32217025.275010377,29000034.45565155,1,683367.681987166
2023-10-26,32199016.58612788,19341733.473792676,4,685255.2631040233
2023-10-27,32317875.60464614,12879001.757447653,6,694663.9854245547
2023-10-30,32900982.465336066,9588412.90771697,7,698833.0979153247
2023-10-31,33264133.67268775,9588412.90771697,7,696637.4024705323
2023-11-01,33468044.364664298,9588412.90771697,7,696348.807128143
2023-11-02,33164640.567197494,9453967.057361297,7,693064.9996500865
2023-11-03,33482107.251486566,2759523.721823481,9,698905.2229472811
2023-11-06,34075895.46308706,3451.305868127849,10,708356.8870360135
2023-11-07,34361853.13311203,522.8147564679384,10,705851.1253647313
2023-11-08,34470168.65496567,3281940.465020445,9,704156.5917756516
2023-11-09,34188122.3192601,9891324.648800353,7,704499.7926702878
2023-11-10,34128845.927888565,13531849.309903793,6,699363.4906420747
2023-11-13,34279068.63296669,13531849.309903793,6,697982.8794693121
2023-11-14,34775602.65530442,16254814.017952424,5,698499.6565134617
2023-11-15,35125567.92138303,200.3032037098892,10,703411.6806370235
2023-11-16,34642017.95919622,200.3032037098892,10,696608.1715994952
2023-11-17,34480430.426870614,16177765.445505414,5,695771.6164433648
2023-11-20,34582296.141540274,16128509.251701104,5,697380.3617106058
2023-11-21,34434374.38850261,16745470.668648254,5,698306.608985684
2023-11-22,34257637.72509819,20150226.560862124,4,691159.8514462378
2023-11-23,34390554.8533533,20540446.117362775,4,694494.360679432
2023-11-24,34391601.92690829,20540446.117362775,4,689909.9222620695
2023-11-27,34213205.16578898,27281660.408565845,2,684826.2738875488
2023-11-28,34208083.774095625,30638088.213831034,1,686109.3853471451
2023-11-29,34184309.86672029,30638088.213831034,1,680218.4602948128
2023-11-30,34190859.462240495,34190859.462240495,0,681756.9848213703
2023-12-01,34190859.462240495,34190859.462240495,0,679159.5791325858
2023-12-04,34185738.64908639,30771863.213018812,1,674725.2940820816
2023-12-05,34145575.79751436,30771863.213018812,1,661878.754726808
2023-12-06,34111870.01047174,34111870.01047174,0,662920.0688020437
2023-12-07,34111870.01047174,34111870.01047174,0,661297.6602449204
2023-12-08,34111870.01047174,34111870.01047174,0,662892.7422222793
2023-12-11,34111870.01047174,34111870.01047174,0,666790.7788503699
2023-12-12,34111870.01047174,34111870.01047174,0,668224.0436768247
2023-12-13,34111870.01047174,34111870.01047174,0,657072.0379106306
2023-12-14,34111870.01047174,34111870.01047174,0,653630.2694714973
2023-12-15,34111870.01047174,34111870.01047174,0,651600.342582
2023-12-18,34111870.01047174,34111870.01047174,0,649225.2628993121
2023-12-19,34111870.01047174,34111870.01047174,0,650135.8949859535
2023-12-20,34111870.01047174,34111870.01047174,0,643010.6083306079
2023-12-21,34111870.01047174,34111870.01047174,0,649517.7620388104
2023-12-22,34111870.01047174,34111870.01047174,0,650757.9317302057
2023-12-25,34111870.01047174,34111870.01047174,0,652750.8201544476
2023-12-26,34111870.01047174,34111870.01047174,0,648332.1502923801
2023-12-27,34111870.01047174,34111870.01047174,0,650588.3069850832
2023-12-28,34111870.01047174,34111870.01047174,0,665833.3488056998
2023-12-29,34111870.01047174,34111870.01047174,0,669064.5026300644
2024-01-02,34111870.01047174,34111870.01047174,0,660336.3264031414
2024-01-03,34111870.01047174,34111870.01047174,0,658766.5714997103
2024-01-04,34111870.01047174,34111870.01047174,0,652672.8394268274
2024-01-05,34111870.01047174,34111870.01047174,0,649174.5611441744
2024-01-08,34111870.01047174,34111870.01047174,0,640779.8263191144
2024-01-09,34111870.01047174,34111870.01047174,0,642035.6111989466
2024-01-10,34111870.01047174,34111870.01047174,0,639038.4471647246
2024-01-11,34111870.01047174,34111870.01047174,0,642653.7441460895
2024-01-12,34111870.01047174,34111870.01047174,0,640411.2507432686
2024-01-15,34111870.01047174,34111870.01047174,0,639777.5026076889
2024-01-16,34111870.01047174,34111870.01047174,0,643669.6835401156
2024-01-17,34111870.01047174,34111870.01047174,0,629668.7628152851
2024-01-18,34111870.01047174,34111870.01047174,0,638570.4675844398
2024-01-19,34111870.01047174,34111870.01047174,0,637605.2299455516
2024-01-22,34111870.01047174,34111870.01047174,0,627683.6343779799
