date,nav,cash,n_positions,kospi_nav,kospi200_nav
2023-01-02,1346257845.6373267,348897446.6256691,7,105600603.52149096,106192971.5269889
2023-01-03,1333211828.7177615,618341079.8851273,5,105268951.38140944,106116017.44292572
2023-01-04,1328706097.8312457,618341079.8851273,5,107038711.7283394,108461284.76675585
2023-01-05,1325544579.975097,755604255.3842118,4,107450074.25401992,109153871.52332443
2023-01-06,1328271538.7253547,781924805.3625795,4,108651423.63697611,110495071.27413976
2023-01-09,1334185197.6298501,247930809.7880786,8,111508661.38743518,113485287.11202317
2023-01-10,1358957534.1131415,0.0,10,111561801.64450116,113441313.34970136
2023-01-11,1352746715.8114893,0.0,10,111951813.17403908,113738136.24537359
2023-01-12,1361307422.681935,0.0,10,112216091.0596262,113855399.6115651
2023-01-13,1367358577.0862978,0.0,10,113211996.41303265,114980395.03096487
2023-01-16,1367649942.6060574,0.0,10,113865336.89499581,115812232.03488587
2023-01-17,1372194084.0813227,0.0,10,112894103.80379856,114973066.07057789
2023-01-18,1371526833.724238,0.0,10,112368869.29869094,114298801.71497674
2023-01-19,1377012301.7419887,273101947.1021539,8,112939178.12898849,114995052.95173879
2023-01-20,1377470188.2989614,415738470.4508631,7,113647082.26776049,115643665.94598557
2023-01-25,1372902706.751662,549672071.2022059,6,115227530.44889282,117541866.68621056
2023-01-26,1389445855.692625,549672071.2022059,6,117129192.5053259,119304481.65927663
2023-01-27,1396532985.2629323,409997852.9228004,7,117858447.64024045,120187621.38590641
2023-01-30,1390529747.069144,409997852.9228004,7,116266612.26116537,118241782.40316612
2023-01-31,1393752472.7009826,661457059.2680538,5,115061941.61214253,116259298.61849098
2023-02-01,1399194862.426199,661457059.2680538,5,116234823.00024197,117699439.3345304
2023-02-02,1399159172.4835987,945522748.3579509,3,117140105.23668765,118703506.90754516
2023-02-03,1398664869.6209674,945522748.3579509,3,117686690.73793787,119410751.5848877
2023-02-06,1396682804.1710079,945522748.3579509,3,115683967.29976325,116834622.00886805
2023-02-07,1396516572.7065125,945522748.3579509,3,116325446.11720273,117464912.6021474
2023-02-08,1398332508.6091475,945522748.3579509,3,117840417.91016449,119326468.54043753
2023-02-09,1399533214.3088388,945522748.3579509,3,117739830.99500386,119058961.48631316
2023-02-10,1405406999.2433567,945522748.3579509,3,117180434.89606808,118615559.38290153
2023-02-13,1402705809.546714,966724127.114349,3,116372418.3087164,117904650.22536553
2023-02-14,1402501310.5425208,966724127.114349,3,116986378.06446102,118534940.81864488
2023-02-15,1398637250.634758,1105005451.9185133,2,115195741.18796943,116526805.67261535
2023-02-16,1401492791.1811984,964835178.750493,3,117453253.18011226,118765803.07083441
2023-02-17,1398100922.2750149,964835178.750493,3,116301722.7881554,117549195.64659752
2023-02-20,1399564020.4611976,964729160.309439,3,116487239.22130544,117919308.14613949
2023-02-21,1397699451.59412,545230833.3213234,6,116669434.38838886,117835025.10168932
2023-02-22,1378615776.076384,673098739.9849483,5,114710836.34224221,115775587.232951
2023-02-23,1381933908.1640644,534884648.1063533,6,115726669.29204842,117058155.30067061
2023-02-24,1372177838.472518,690931286.3882298,5,114992195.02474342,116142035.25229947
2023-02-27,1360434142.6466217,819679230.5559077,4,113997238.60449888,115042691.1942541
2023-02-28,1351550770.6526668,1083753495.057183,2,114481668.98364514,115357836.49089377
2023-03-02,1377728432.333827,945960013.7587032,3,115193368.85506468,115892850.59914252
2023-03-03,1390839115.9067497,806855267.7078109,4,115393593.75222407,115929495.40107737
2023-03-06,1409900275.4444668,242557085.72853896,8,116843089.15701522,117607827.32969329
2023-03-07,1477423399.05795,94792614.34924734,9,116877725.2174243,117190076.58763605
2023-03-08,1528175764.6715865,0.0,10,115386002.2869289,115570376.34211586
2023-03-09,1532912921.1526165,0.0,10,114777736.13015567,115079335.99618895
2023-03-10,1482600286.3105373,130645097.23160438,9,113615293.00683706,113837077.21059768
2023-03-13,1431065683.811779,520609526.1275203,6,114374914.0029322,114775184.14012973
2023-03-14,1376055095.2659724,643899915.8680025,5,111450776.4645597,111979185.75250101
2023-03-15,1392541925.4863787,890321428.9263419,3,112909761.2009698,113269082.78060758
2023-03-16,1404385960.9294748,749861795.4444555,4,112823882.74981849,113008904.68687017
2023-03-17,1430988507.690381,914543427.4622614,3,113667484.33074117,114357433.3980725
2023-03-20,1432531509.9535947,484590785.57069016,6,112885088.9387606,113411997.50815347
2023-03-21,1434943800.499864,53914131.19759786,9,113319225.86032653,113730807.28498663
2023-03-22,1442040150.713135,0.0,10,114676674.7484141,115104987.35754335
2023-03-23,1447517972.248681,14678153.560404092,10,115033473.61728576,115705962.10927479
2023-03-24,1430692344.5601423,14678153.560404092,10,114581781.43222481,115174612.48121955
2023-03-27,1433858338.0411425,3237593.567704022,10,114309437.6147616,114643262.85316429
2023-03-28,1414715690.4244246,39086042.38865626,10,115529765.66095567,115929495.40107737
2023-03-29,1404189584.4330504,37766989.9230791,10,115955836.65064551,116167686.61365387
2023-03-30,1411959696.6907213,37766989.9230791,10,116394243.77143994,116548792.55377626
2023-03-31,1403794001.5283856,55487048.40058458,10,117518729.56828286,118007255.6707831
2023-04-03,1397617333.5884979,187413712.42039546,9,117304270.67369512,117402616.43885814
2023-04-04,1430754122.4574811,44316867.79652098,10,117691909.87032829,117904650.22536553
2023-04-05,1447029037.89627,44316867.79652098,10,118389375.74431945,118567921.14038624
2023-04-06,1445386476.1725178,44316867.79652098,10,116682244.9860744,116464509.5093261
2023-04-07,1450837877.493024,44316867.79652098,10,118161631.78546517,118494631.53651656
2023-04-10,1454583412.246933,383727293.275215,7,119189800.86637597,119601304.55494888
2023-04-11,1472548556.9724803,519883130.0624962,6,120887442.2930021,121246656.16182347
2023-04-12,1472897706.5718186,77815185.46482068,9,121019344.00250518,121693722.74542856
2023-04-13,1500220360.167857,0.0,10,121542206.17470808,122060170.76477702
2023-04-14,1511108333.9808552,0.0,10,122008606.82377835,122276375.09619263
2023-04-17,1508629823.4490986,0.0,10,122218321.05255665,122364322.62083626
2023-04-18,1500880271.4862084,0.0,10,121989628.1605405,122210414.45270988
2023-04-19,1487509442.8308353,333566241.52045727,8,122178940.32633811,122309355.41793397
2023-04-20,1479076255.711341,191962245.63336474,9,121611003.82894532,121902598.11645721
2023-04-21,1474018730.338004,354370735.4290477,8,120723276.85599464,121272307.52317783
2023-04-24,1454852723.2012763,284880420.78846955,8,119731641.70181672,120451463.9598373
2023-04-25,1458441354.661171,432785869.43874943,7,118095680.93071364,118905053.31818683
2023-04-26,1478142919.7744308,577888629.9928236,6,117896879.4332971,118718164.82831912
2023-04-27,1485372302.3633027,725583780.5667813,5,118417843.73917623,119128586.60998937
2023-04-28,1482724919.850292,725583780.5667813,5,118689238.62347755,119630620.39649674
2023-05-02,1493312986.9391532,576230112.3768815,6,119773869.22752096,120594378.68738319
2023-05-03,1503252723.067624,275489480.70444334,8,118683070.55792524,119652607.27765767
2023-05-04,1500156633.7295563,117319640.02027941,9,118661245.0952017,119524350.47088572
2023-05-08,1481045446.527151,0.0,10,119243415.59002292,120524753.56370698
2023-05-09,1496777217.7371047,0.0,10,119093958.61702481,120275568.91055004
2023-05-10,1486132861.1352568,0.0,10,118451056.39984249,119476712.22837041
2023-05-11,1499055553.3118172,8505013.9541592,10,118189625.31374101,119198211.73366559
2023-05-12,1481148025.7824326,8505013.9541592,10,117450406.38062659,118586243.54135367
2023-05-15,1470952735.4344544,6071033.780005753,10,117636871.74693848,118897724.35779984
2023-05-16,1463511399.1999428,305842762.24897414,8,117679099.2726427,119209205.17424604
2023-05-17,1464351748.7713342,12884656.6967386,10,118363280.08236739,119685587.59939905
2023-05-18,1476167351.2194328,148450071.18959776,9,119347323.77125017,120869214.70189454
2023-05-19,1478072053.5728765,620724.6421132684,10,120409654.44598907,122477921.50683427
2023-05-22,1507817336.8702548,0.0,10,121324900.48063464,123225475.4663051
2023-05-23,1518991807.231434,0.0,10,121821666.9908855,123525962.84217083
2023-05-24,1519379890.195138,0.0,10,121816922.32507601,123306094.03056176
2023-05-25,1508307454.8524292,149990324.88455942,9,121211502.96778846,122888343.28850453
2023-05-26,1502153125.1732917,178744071.06978366,9,121406983.19913836,123533291.80255781
2023-05-30,1512631541.4641032,313021222.49941266,8,122674283.43684612,125141998.60749753
2023-05-31,1509863599.5281796,313021222.49941266,8,122275731.50885116,124269852.3214482
2023-06-01,1513728156.3288436,161625731.55585277,9,121898530.5769988,123888746.38132581
2023-06-02,1526484756.4476051,301941769.545066,8,123425838.5010652,125570742.79013522
2023-06-05,1553806869.4327695,146537806.92091674,9,124092464.04729481,126025138.33412732
2023-06-07,1548407850.970209,0.0,10,124101478.9123328,125772289.20077688
2023-06-08,1547312350.5661542,0.0,10,123876107.28638327,125600058.63168311
2023-06-09,1543423219.9868178,291023182.3597925,8,125314215.49323171,127080508.62985088
2023-06-12,1547549966.5060298,0.0,10,124753870.46113406,126266994.0268973
2023-06-13,1532066482.9530604,0.0,10,125161911.72074793,126933929.42211148
2023-06-14,1534401632.4408016,0.0,10,124266593.28250213,126296309.86844516
2023-06-15,1543653952.0173175,122235755.11544818,9,123766505.50618467,125761295.76019642
2023-06-16,1598776837.7369237,271403316.3921566,8,124584960.35831714,126486862.83850637
2023-06-19,1603492255.6731935,238079760.71343172,8,123812054.29795553,125739308.8790355
2023-06-20,1645541950.0142922,238079760.71343172,8,123594274.13730113,125537762.46839385
2023-06-21,1637791809.8129516,238079760.71343172,8,122537162.59495261,124387115.68763971
2023-06-22,1622816051.3598905,238079760.71343172,8,123062397.10006024,125002748.3601451
2023-06-23,1613282825.1052642,414179325.8254782,7,121942655.9690268,124024332.14848474
2023-06-26,1621459176.2287788,566987654.3107041,6,122516760.53197192,124731576.82582726
2023-06-27,1642122563.8443906,402750799.2959583,7,122478328.73891526,124709589.94466634
2023-06-28,1637786208.6732879,238947644.7559575,8,121662246.2196875,124009674.22771081
2023-06-29,1615525775.9007604,741385878.2039032,5,120989927.07448651,123269449.22862692
2023-06-30,1638365959.9602776,1093896258.3473933,3,121666516.41891603,123841108.1388105
2023-07-03,1633233796.3413367,1093896258.3473933,3,123478504.2915502,125720986.47806808
2023-07-04,1631395932.9497914,1093896258.3473933,3,123043892.90340334,125174978.92923887
2023-07-05,1622563437.2379184,1093896258.3473933,3,122364931.22606908,124240536.47990035
2023-07-06,1607808593.9194417,1281283543.582077,2,121287417.62073986,123199824.10495071
2023-07-07,1610102166.1922388,1281283543.582077,2,119883945.47430052,121503169.77536736
2023-07-10,1595366981.0945659,1595366981.0945659,0,119598791.05915174,121235662.721243
2023-07-11,1595366981.0945659,1595366981.0945659,0,121581586.90092662,123500311.48081644
2023-07-12,1595128034.4673426,1435830282.9851093,1,122161859.52942403,124394444.64802667
2023-07-13,1642621047.2806172,1271543572.15957,2,122945203.85456648,125006412.8403386
2023-07-14,1711419614.5634499,1271543572.15957,2,124704051.4701347,127131811.35255964
2023-07-17,1725222577.108246,1271543572.15957,2,124262797.54985456,126699402.68972845
2023-07-18,1725215401.9661703,1098996188.620436,3,123722854.58073759,125830920.88387263
2023-07-19,1682321988.93974,1257383886.4164693,2,123752271.50875628,125731979.91864856
2023-07-20,1699333949.9647121,1257383886.4164693,2,123372223.77741823,125204294.77078678
2023-07-21,1677403928.7763,1257383886.4164693,2,123824390.42906013,125468137.34471765
2023-07-24,1709610666.4224067,1257383886.4164693,2,124714964.20149648,126175382.02206019
2023-07-25,1713783581.8603332,1257383886.4164693,2,125091216.20018692,126395250.83366925
2023-07-26,1693465164.20261,1257383886.4164693,2,122998818.57821344,124797537.46931
2023-07-27,1739864379.117319,1487693007.6418622,1,123542082.81339702,126336619.1505735
2023-07-28,1733753982.418007,1487693007.6418622,1,123756067.24140385,126069112.0964491
2023-07-31,1729523707.7800217,1487693007.6418622,1,124907123.16677974,126651764.44721317
2023-08-01,1735164073.9640021,1487693007.6418622,1,126543558.40446378,128623254.79130785
2023-08-02,1702878735.4345272,1702878735.4345272,0,124142757.50487514,125984829.05199899
2023-08-03,1702878735.4345272,1702878735.4345272,0,123617048.53318655,125156656.52827148
2023-08-04,1702878735.4345272,1702878735.4345272,0,123494161.68872145,125050386.60266042
2023-08-07,1702878735.4345272,1702878735.4345272,0,122446065.0114109,124475063.21228334
2023-08-08,1702878735.4345272,1702878735.4345272,0,122126749.00243402,123841108.1388105
2023-08-09,1702878735.4345272,1702878735.4345272,0,123604237.935501,125182307.88962588
2023-08-10,1702878735.4345272,1702878735.4345272,0,123435327.8326841,124760892.66737513
2023-08-11,1702878735.4345272,1702878735.4345272,0,122946627.25430934,124218549.59873943
2023-08-14,1702878735.4345272,1702878735.4345272,0,121979189.89575969,123247462.34746602
2023-08-16,1702878735.4345272,1702878735.4345272,0,119833177.55013925,121396899.8497563
2023-08-17,1702878735.4345272,1702878735.4345272,0,119558461.39977129,121012129.42944044
2023-08-18,1702623686.1980667,1532590861.8910744,1,118830155.19801863,120348858.51441975
2023-08-21,1708213000.4918952,1532590861.8910744,1,119034175.82782556,120502766.68254606
2023-08-22,1696740197.467721,1532590861.8910744,1,119363455.63500233,120817911.97918575
2023-08-23,1700270290.7059283,1532590861.8910744,1,118877601.85611327,120616365.56854409
2023-08-24,1695857674.158169,1532590861.8910744,1,120404435.31359868,122327677.81890139
2023-08-25,1692368242.3626661,1363328686.3554265,2,119524774.2725241,121019458.38982742
2023-08-28,1690840912.438747,1363328686.3554265,2,120676304.66448094,121854959.87394188
2023-08-29,1692293028.1571624,1194074033.367021,3,121091462.92280902,122305690.93774049
2023-08-30,1705342722.5445125,1023514215.458365,4,121521329.64514643,122738099.60057168
2023-08-31,1715910244.832452,1023514215.458365,4,121286468.68757798,122668474.47689547
2023-09-01,1715917725.5718207,851896738.8357875,5,121639471.82380208,123962035.9851955
2023-09-04,1725882157.9766953,851896738.8357875,5,122628260.17849433,124966103.55821027
2023-09-05,1726331422.1638293,679237736.5591536,6,122515811.59881002,124698596.5040859
2023-09-06,1721876446.4442496,837692397.8729447,5,121621916.56030707,123804463.33687568
2023-09-07,1718337901.8846984,834141976.5615964,5,120906420.95623995,123397706.03539889
2023-09-08,1743677837.1402555,834141976.5615964,5,120878901.89454505,123273113.70882039
2023-09-11,1774716412.4331117,656643750.4616551,6,121315411.14901571,123705522.37165157
2023-09-12,1769629005.3030708,656643750.4616551,6,120352243.98969458,122957968.41218074
2023-09-13,1762432596.7251792,810703143.2179313,5,120263044.27247664,123122870.02088755
2023-09-14,1799603706.523347,630715814.9028435,6,122075032.14511085,125028399.7214995
2023-09-15,1777590846.2698002,777350609.3804641,5,123422042.76841761,126417237.71483016
2023-09-18,1772486605.674386,777350609.3804641,5,122161859.52942403,124837846.75143832
2023-09-19,1764277784.312009,777350609.3804641,5,121425961.86237621,124159917.91564366
2023-09-20,1758750243.8681133,777350609.3804641,5,121451108.59116636,124134266.55428928
2023-09-21,1753316106.5813708,1314273480.9877574,2,119326921.70826946,122041848.3638096
2023-09-22,1744372908.2601914,1522309029.9359236,1,119002386.56690216,121668071.38407417
2023-09-25,1740375031.5636826,1522309029.9359236,1,118415471.40627152,121506834.25556086
2023-09-26,1732064172.7983127,1732064172.7983127,0,116859695.48734833,119791857.52501006
2023-09-27,1732064172.7983127,1732064172.7983127,0,116959333.46934709,119722232.40133387
2023-10-04,1732064172.7983127,1732064172.7983127,0,114141950.91168752,117061819.78086409
2023-10-05,1732064172.7983127,1732064172.7983127,0,114042787.39626974,116743010.00403093
