signal_date,entry_date,exit_date,ticker,entry_price,exit_price,return,stage1_prob,stage2_prob,exit_reason
2017-11-02,2017-11-02,2017-11-29,039490,72208.15000000001,83900.0,0.16017582502806116,0.6395228561414966,0.5356045081967213,trend_exit
2017-11-13,2017-11-13,2017-11-29,088390,16024.0,16450.0,0.025045244633050467,0.643053135252809,0.56,trend_exit
2017-11-27,2017-11-27,2017-11-30,000990,14521.75,13400.0,-0.07863033036651912,0.6813665636940768,0.688034188034188,stoploss
2017-11-27,2017-11-27,2017-12-04,012510,34451.6,33350.0,-0.0334273299353296,0.627718051523933,0.6425898203592814,trend_exit
2017-11-22,2017-11-22,2017-12-08,011780,75312.8,86200.0,0.1428429164763494,0.7247405992947753,0.6850507982583454,trend_exit
2017-11-30,2017-11-30,2017-12-12,086280,73388.9185,71028.0,-0.0336217040723934,0.6273742470337743,0.6674418604651161,trend_exit
2017-11-13,2017-11-13,2017-12-14,104700,7300.935,7660.0,0.04760691610047196,0.6062937473373674,0.5029821073558648,trend_exit
2017-11-28,2017-11-28,2017-12-14,005850,17282.8855,17098.0,-0.012181559612832071,0.641447378961154,0.6850507982583454,trend_exit
2017-12-07,2017-12-07,2017-12-14,088980,8367.532500000001,8325.0,-0.006575415153750597,0.6972139290159547,0.55,trend_exit
2017-11-24,2017-11-24,2017-12-21,052690,18728.05,23650.0,0.2609174473583744,0.676437523054773,0.6850507982583454,trend_exit
2017-12-11,2017-12-11,2017-12-21,041510,37005.425,35000.0,-0.05561144075497049,0.6207805741495485,0.6425898203592814,trend_exit
2017-12-13,2017-12-13,2017-12-21,068760,46706.955500000004,43464.0,-0.07082781278689854,0.6475703990647768,0.6425898203592814,trend_exit
2017-12-14,2017-12-14,2017-12-21,032190,10265.375,10150.0,-0.012722379844866682,0.646806304574272,0.6425898203592814,trend_exit
2017-12-13,2017-12-13,2017-12-22,207940,528052.893,504717.0,-0.04562605151753241,0.6778447827787477,0.6850507982583454,trend_exit
2017-12-15,2017-12-15,2017-12-22,079550,57886.700000000004,56200.0,-0.030594247037747824,0.6173800023217427,0.6425898203592814,trend_exit
2017-12-22,2017-12-22,2018-01-04,014830,53769.533500000005,51435.0,-0.04485227680095083,0.6185362740217729,0.5570264765784112,trend_exit
2017-12-26,2017-12-26,2018-01-04,005290,21081.575,19500.0,-0.07640913926023085,0.6097013066781496,0.688034188034188,stoploss
2017-12-13,2017-12-13,2018-01-05,025980,5508.25,5550.0,0.006068170471565493,0.6289828916730233,0.688034188034188,trend_exit
2017-12-22,2017-12-22,2018-01-08,077970,8963.425000000001,8410.0,-0.06314996778575166,0.6267832955723509,0.6308330452817145,trend_exit
2017-12-20,2017-12-20,2018-01-09,039030,92638.75,99000.0,0.06706426846217162,0.6243079187232403,0.6425898203592814,trend_exit
2017-12-28,2017-12-28,2018-01-15,000990,12018.0,12000.0,-0.0029955067398901303,0.8209409989307703,0.8279569892473119,trend_exit
2017-12-19,2017-12-19,2018-01-19,009420,15523.25,32300.0,1.077628718213003,0.6564479422847707,0.6850507982583454,trend_exit
2018-01-09,2018-01-09,2018-01-23,000100,33921.8065,34331.0,0.010544750911187561,0.695386060087008,0.6091549295774649,trend_exit
2017-12-26,2017-12-26,2018-01-24,068760,46859.1835,73309.0,0.5621065292356193,0.6534216074091899,0.6850507982583454,trend_exit
2018-01-11,2018-01-11,2018-01-30,084370,20330.45,22550.0,0.10750991738992499,0.6252421571501141,0.5893085787451989,trend_exit
2018-01-23,2018-01-23,2018-01-30,086280,69881.6655,70778.0,0.011307221920748178,0.7348670623481863,0.6091549295774649,trend_exit
2018-01-23,2018-01-23,2018-01-30,011780,105658.25,101000.0,-0.045521764746245585,0.6622449102981232,0.5893085787451989,trend_exit
2017-12-13,2017-12-13,2018-01-31,003670,31707.49,44944.0,0.4153306994656467,0.6555931389152183,0.6850507982583454,trend_exit
2018-01-16,2018-01-16,2018-02-01,011200,4626.93,4620.0,-0.0029955067398901303,0.6076308700873174,0.5893085787451989,trend_exit
2018-01-05,2018-01-05,2018-02-05,010620,45187.68,53141.0,0.1742423709294214,0.6413696615189508,0.5893085787451989,trend_exit
2018-01-11,2018-01-11,2018-02-05,036570,427640.5,420500.0,-0.018172390126753646,0.6398614949111121,0.5893085787451989,trend_exit
2017-12-27,2017-12-27,2018-02-06,112610,12497.7185,16915.0,0.3514168606053978,0.6370672854413146,0.8279569892473119,trend_exit
2018-01-10,2018-01-10,2018-02-06,031430,14561.810000000001,17000.0,0.1656861337979274,0.6228016848590849,0.5893085787451989,trend_exit
2018-01-30,2018-01-30,2018-02-06,000100,35998.9175,32795.0,-0.09036688394866321,0.6827523347433875,0.5909090909090908,stoploss
2018-02-02,2018-02-02,2018-02-09,011070,127691.25,123000.0,-0.038183900619658706,0.6701210869140818,0.6091549295774649,trend_exit
2018-02-02,2018-02-02,2018-02-09,025980,5558.325000000001,5180.0,-0.06946247295723085,0.6810685488300969,0.5909090909090908,trend_exit
2018-01-24,2018-01-24,2018-02-26,014680,66199.15000000001,75000.0,0.13124564288212137,0.8332492228268041,0.8333333333333334,trend_exit
2018-02-19,2018-02-19,2018-02-27,237690,43114.575000000004,40000.0,-0.07363113285936373,0.622610686034312,0.5909090909090908,stoploss
2018-02-20,2018-02-20,2018-02-27,030190,9564.325,9210.0,-0.03849095466747521,0.6580688167516284,0.5085616438356166,trend_exit
2018-02-19,2018-02-19,2018-02-28,006400,178941.00950000001,167414.0,-0.065821303528524,0.6960306601494689,0.6091549295774649,trend_exit
2018-02-20,2018-02-20,2018-02-28,009150,96043.85,92600.0,-0.037303273452698904,0.7073219118463844,0.5797665369649806,trend_exit
2018-02-20,2018-02-20,2018-03-02,086520,4596.885,4393.0,-0.04578633139615207,0.6957602715829357,0.57,trend_exit
2018-02-19,2018-02-19,2018-03-05,025980,5728.58,5600.0,-0.02391168492017215,0.677307380510212,0.5893085787451989,trend_exit
2018-02-26,2018-02-26,2018-03-05,111770,29043.5,26900.0,-0.07519238383803595,0.7842351232551676,0.6676136363636364,stoploss
2018-02-20,2018-02-20,2018-03-06,008730,17776.625,17550.0,-0.014229360185074591,0.6520725757158368,0.553030303030303,trend_exit
2018-02-14,2018-02-14,2018-03-13,081660,17806.670000000002,19860.0,0.11363943960324985,0.6903536462331229,0.5893085787451989,trend_exit
2018-03-12,2018-03-12,2018-03-20,108320,43615.325000000004,39150.0,-0.10372615588672107,0.6694297419560427,0.5085616438356166,stoploss
2018-03-13,2018-03-13,2018-03-21,014680,75312.8,72100.0,-0.044095426009921224,0.729836400963405,0.5797665369649806,trend_exit
2018-03-13,2018-03-13,2018-03-23,282330,168752.75,161500.0,-0.04441409102962768,0.634466366372341,0.4699930216329379,trend_exit
2018-03-09,2018-03-09,2018-03-26,003030,75137.5375,73917.0,-0.017719678396433958,0.7898823341610856,0.4872881355932203,trend_exit
2018-03-12,2018-03-12,2018-03-26,000100,32997.422,33102.0,0.001664523974024501,0.7689837004469842,0.5085616438356166,trend_exit
2018-03-12,2018-03-12,2018-03-26,151910,2423.63,2715.0,0.11854016495917286,0.6959463554597936,0.4699930216329379,trend_exit
2018-03-22,2018-03-22,2018-03-29,025540,56084.0,53500.0,-0.047504635903287906,0.7644472446788391,0.5085616438356166,trend_exit
2018-03-27,2018-03-27,2018-04-03,010130,484225.25,462500.0,-0.04629870086287324,0.6266998205742023,0.4588996763754045,trend_exit
2018-03-09,2018-03-09,2018-04-04,009150,95943.70000000001,103000.0,0.07193593742997173,0.6705546197020438,0.5662650602409639,trend_exit
2018-03-29,2018-03-29,2018-04-05,003230,82523.6,77300.0,-0.06470330911399891,0.6656522652117891,0.5085616438356166,trend_exit
2018-03-13,2018-03-13,2018-04-12,012330,224336.0,251500.0,0.11940459845945361,0.6571640592016006,0.5797665369649806,trend_exit
2018-03-13,2018-03-13,2018-04-13,039200,19240.818,27708.0,0.4379034196986844,0.6576332588896029,0.4699930216329379,trend_exit
2018-03-27,2018-03-27,2018-04-16,011200,4441.6525,4600.0,0.03409710687632583,0.6767959759677884,0.4699930216329379,trend_exit
2018-04-06,2018-04-06,2018-04-17,005850,17921.842500000002,17417.0,-0.029626864536947073,0.6289007310411414,0.5485262401150252,trend_exit
2018-02-20,2018-02-20,2018-04-18,028300,15703.52,38172.0,1.4271463977503136,0.735562876080901,0.6676136363636364,trend_exit
2018-03-20,2018-03-20,2018-04-18,207940,672993.979,783985.0,0.1631738870281929,0.6469985004319311,0.5085616438356166,trend_exit
2018-03-29,2018-03-29,2018-04-18,000100,33997.9205,36559.0,0.07371747927935779,0.6727198917239336,0.644808743169399,trend_exit
2018-04-18,2018-04-18,2018-04-23,035900,23885.775,22000.0,-0.08033128504308529,0.6581056830808895,0.5485262401150252,stoploss
