date,nav,cash,n_positions,topix_nav
2021-12-21,67474226.01470979,53592926.00860627,2,17253006.169636723
2021-12-22,67423354.34722932,53592926.00860627,2,17417201.761056572
2021-12-23,67322683.43607208,54070736.551916815,2,17404570.725308266
2021-12-26,67338275.0989505,60571958.64387238,1,17316159.098861642
2021-12-27,67411167.4511966,47145477.900415346,3,17547714.2155615
2021-12-28,67470982.25069611,47145477.900415346,3,17530874.3342415
2021-12-29,67386595.62502472,47145477.900415346,3,17459301.46435658
2022-01-03,67869968.7024173,47145477.900415346,3,17867683.20822459
2022-01-04,67780605.62716095,47145477.900415346,3,17892943.030204598
2022-01-05,67376409.27301055,53672237.23474152,2,17530874.3342415
2022-01-06,67498524.31207305,53672237.23474152,2,17497192.32208489
2022-01-10,67488259.53498566,60359469.2609378,1,17446671.553366575
2022-01-11,67468228.4322635,40308335.43604767,4,17703487.61680474
2022-01-12,67134408.77894318,40308335.43604767,4,17581395.102959815
2022-01-13,66732000.17146027,40308335.43604767,4,17349838.86150165
2022-01-16,66831637.048553765,46629672.513031304,3,17425621.701716572
2022-01-17,66750023.42279235,40481524.00872985,4,17354049.956589956
2022-01-18,66550440.915468134,40481524.00872985,4,16840416.704955313
2022-01-19,66642437.45462829,46845752.92093688,3,17000401.20128686
2022-01-20,67059230.85809509,27077928.81952087,6,16882517.533013623
2022-01-23,67055484.97186462,27077928.81952087,6,16907778.47975193
2022-01-24,66602311.65193054,13897374.115309443,8,16617281.528915456
2022-01-25,66515544.60443298,33383770.69085876,5,16570970.730527144
2022-01-26,65841223.6154071,46107471.27776062,3,16141539.135009127
2022-01-27,66221641.9747821,46107471.27776062,3,16469926.943573914
2022-01-30,66472551.8997699,32920427.229359742,5,16617281.528915456
2022-01-31,66351362.96663086,26307297.234819338,6,16638332.505323762
2022-02-01,67335016.0934253,13076365.861491702,8,16966720.31388855
2022-02-02,67069132.97907593,85806.76752808038,10,16840416.704955313
2022-02-03,67344045.43635133,85806.76752808038,10,16941458.242391936
2022-02-06,67273450.57551149,85806.76752808038,10,16895148.56876193
2022-02-07,67462549.84258302,5384872.260795904,9,16987770.165538553
2022-02-08,67800120.80554688,78538.53015625756,10,17122493.71513179
2022-02-09,68537723.608855,7384032.1568286205,9,17219325.282238413
2022-02-13,68363406.0835315,461595.4237414636,10,16933038.301731937
2022-02-14,68152340.25406373,461595.4237414636,10,16781474.870818697
2022-02-15,69055225.9014026,271343.4764758395,10,17067761.851325173
2022-02-16,68479688.2409778,231003.35938599706,10,16924618.361071933
2022-02-17,68469390.43677858,6990193.458018809,9,16869886.49726532
2022-02-20,68304296.50957215,20053861.231251843,7,16760425.019168694
2022-02-21,67664280.09737733,20030122.81740907,7,16520447.712292226
2022-02-23,66843345.215568855,27379311.846123055,6,16288891.470834062
2022-02-24,66896928.14719574,53868997.31833832,2,16478348.00899222
2022-02-27,67130778.7846225,33894651.05635102,5,16562549.665108839
2022-02-28,67607715.2729831,7143254.46670869,9,16650961.291555462
2022-03-01,67141174.86458467,1044409.5661227535,10,16322573.482990675
2022-03-02,67787746.66329072,1044409.5661227535,10,16490977.91998222
2022-03-03,66865376.050693065,6676377.442294629,9,16171011.176835736
2022-03-06,66492541.12495148,18802139.26337922,7,15737369.61098772
2022-03-07,64843707.8222934,31563361.589688424,5,15451082.630481243
2022-03-08,64590055.25826142,50769262.141501166,2,15425821.683742935
2022-03-09,64710462.66443207,45280080.05792572,3,16036287.6272425
2022-03-10,64513221.88126557,6937462.610025338,9,15817361.296774339
2022-03-13,65760035.144278266,509798.153921823,10,15888933.041900959
2022-03-14,66997990.89684174,509798.153921823,10,16044706.443144199
2022-03-15,67772125.37560152,509798.153921823,10,16255212.83295236
2022-03-16,68891753.94768403,509798.153921823,10,16680433.333382072
2022-03-17,68839169.72984956,509798.153921823,10,16752005.078508692
2022-03-21,69574167.0580356,509798.153921823,10,16937249.39682024
2022-03-22,70788285.81413911,509798.153921823,10,17341420.045599952
2022-03-23,70223158.3436435,7089774.798721628,9,17396150.784648262
2022-03-24,70427563.86128876,20590689.013876654,7,17387729.71922996
2022-03-27,70703581.88326141,35089580.63814423,5,17303528.06311334
2022-03-28,70728291.51521942,35334904.96126435,5,17459301.46435658
2022-03-29,70530341.77278778,42287044.983237006,4,17455092.61878488
2022-03-30,70165991.78349335,49071527.6599582,3,17253006.169636723
2022-03-31,70000891.44266084,49409266.406039745,3,17240377.383405022
2022-04-03,70533305.58309053,42407720.878500685,4,17332998.980181646
2022-04-04,70503203.62310517,21585056.68707002,7,17295106.997695033
2022-04-05,69643373.02848847,28271336.26091035,6,17038292.059015166
2022-04-06,69552015.6554416,28271336.26091035,6,16777264.900488697
2022-04-07,69793020.75480683,41708328.44523652,4,16806735.817557003
2022-04-10,69481238.6800998,48344880.56242402,3,16756215.048838692
2022-04-11,69562274.22864717,55176638.92591279,2,16524659.932138832
2022-04-12,69493153.706586,48200139.06730378,3,16756215.048838692
2022-04-13,69441425.71153596,626627.7958865436,10,16933038.301731937
2022-04-14,68883256.2565799,626627.7958865436,10,16819365.728547007
2022-04-17,68068821.04539827,626627.7958865436,10,16659382.356973767
2022-04-18,69012561.83940461,189046.1350589078,10,16819365.728547007
2022-04-19,70544385.49052766,189046.1350589078,10,16996190.106198553
2022-04-20,71000982.95756868,189046.1350589078,10,17093022.798063483
2022-04-21,70507497.69755891,189046.1350589078,10,16895148.56876193
2022-04-24,68793698.0596103,26903071.85721772,6,16638332.505323762
2022-04-25,68550808.4648349,54402926.11620209,2,16684642.17895377
2022-04-26,68318760.46514007,54565629.09306977,2,16520447.712292226
2022-04-27,68507571.31852143,41380039.32389252,4,16840416.704955313
2022-05-01,68501187.52488129,552058.832254339,10,16823576.82363531
2022-05-05,69297732.27759126,110672.26172211394,10,16987770.165538553
2022-05-08,68507585.9274936,110672.26172211394,10,16655171.261885462
2022-05-09,69245015.9797397,6785437.59228852,9,16537289.843128836
2022-05-10,69433610.01473114,13737788.890463568,8,16423616.145185603
2022-05-11,69176062.31575653,13737788.890463568,8,16251001.737864055
2022-05-12,69619443.55091278,20596886.257211614,7,16566759.635438839
2022-05-15,69082958.2702243,7961241.174277043,9,16562549.665108839
2022-05-16,69097508.92898896,8266450.786899114,9,16583600.641517147
2022-05-17,69138382.96025117,1729494.2151339762,10,16747793.983420387
2022-05-18,68336010.18095429,1490506.48222382,10,16524659.932138832
2022-05-19,68820240.28549531,139869.41147186793,10,16667802.297633767
2022-05-22,70081434.57260469,139869.41147186793,10,16831995.63953701
2022-05-23,69068980.45883515,139869.41147186793,10,16693062.11961377
2022-05-24,68705142.692612,20207585.063217472,7,16659382.356973767
2022-05-25,68899391.4252353,13384300.586612247,8,16672012.267963767
2022-05-26,69439564.32568696,42105.20398285426,10,16760425.019168694
2022-05-29,70624892.36523774,42105.20398285426,10,17055130.81557687
2022-05-30,69792077.20586273,131898.80010101944,10,16966720.31388855
2022-05-31,71143437.20036957,131898.80010101944,10,17215115.311908413
2022-06-01,70678995.27226898,131898.80010101944,10,17105652.709053483
2022-06-02,70916528.15801117,131898.80010101944,10,17164594.5431901
2022-06-05,70947341.17869599,13836742.317001656,8,17210905.34157841
2022-06-06,70703482.50803253,35013674.07907746,5,17269847.17571503
2022-06-07,71027687.63675568,21087196.145056464,7,17484562.411094885
2022-06-08,71224641.02871126,20933738.446924143,7,17471931.375346582
2022-06-09,70302279.21079132,21727975.12143586,7,17236166.28831672
2022-06-12,69049018.16418488,48138933.2093509,3,16869886.49726532
2022-06-13,68908462.75036652,48138933.2093509,3,16667802.297633767
2022-06-14,68614866.17448762,68614866.17448762,0,16453087.062253911
2022-06-15,68608046.5039554,61788375.97172883,1,16575180.700857144
2022-06-16,68745466.86980623,54921730.66985505,2,16284682.625262363
2022-06-19,68785376.762128,41201962.33952058,4,16158380.141087431
2022-06-20,68947756.44875215,27439109.576803908,6,16469926.943573914
2022-06-21,69396184.13002047,149118.26545747556,10,16440457.151263908
2022-06-22,69907728.037186,149118.26545747556,10,16440457.151263908
2022-06-23,71528191.58241305,149118.26545747556,10,16570970.730527144
2022-06-26,72279100.20362887,149118.26545747556,10,16768844.959828695
2022-06-27,72697316.12464938,149118.26545747556,10,16920408.390741933
2022-06-28,72871097.37464938,149118.26545747556,10,16802526.971985307
2022-06-29,72482967.29039034,7198577.283371294,9,16625702.59433376
2022-06-30,71766418.48233369,28520922.327548537,6,16389936.382545596
2022-07-03,72267102.4858371,50047558.29028047,3,16621491.499245455
2022-07-04,72200814.18627656,50047558.29028047,3,16701484.30979038
2022-07-05,71941495.29338107,45343549.21488985,4,16499398.985400524
2022-07-06,73319548.90647615,45094757.208783284,4,16335204.51873898
2022-07-07,73354255.08875155,16671653.66205477,8,16389936.382545596
2022-07-10,73766193.97313266,2185884.555408042,10,17040323.37251129
2022-07-11,72138184.62102084,2185884.555408042,10,16751358.34248418
2022-07-12,72596687.86112857,2796685.12980532,10,16811738.742490973
2022-07-13,73352751.45060611,2796685.12980532,10,16824677.962014437
2022-07-14,73117974.74290042,10953204.662334008,9,16816051.06582659
2022-07-18,73761515.22166018,4027285.662334009,10,16923873.771075018
2022-07-19,75848049.29758792,4027285.662334009,10,17294785.31682023
2022-07-20,75983881.09690432,4027285.662334009,10,17333601.850632325
2022-07-21,76490401.9465137,4027285.662334009,10,17385356.479209576
2022-07-24,75595435.6562305,4027285.662334009,10,17260282.231102064
2022-07-25,75735077.89436525,18727735.92659182,8,17264595.679195985
2022-07-26,76626288.5149219,23993881.306669947,7,17294785.31682023
2022-07-27,76110747.54945558,31243196.163957544,6,17312037.98443762
2022-07-28,76601700.6074634,23640551.21171145,7,17238718.36490736
2022-07-31,77452407.35786624,582384.1584033482,10,17415547.24159212
2022-08-01,76174704.86903568,7954733.250383329,9,17139520.306330174
2022-08-02,76376006.1701099,22946933.269719265,7,17152458.401095334
2022-08-03,76773002.21154666,45016416.225218534,4,17161085.29728318
2022-08-04,77152385.35710941,29627572.106376987,6,17320662.631108858
2022-08-07,77378185.08531071,7042068.245711101,9,17342227.622061864
2022-08-08,75930040.83489567,41697.25579410978,10,17234404.916813437
2022-08-09,75541403.69678533,63510.59528386127,10,17182650.288236186
2022-08-11,77192400.69733007,23693.90716893319,10,17553560.7092231
2022-08-14,77354156.5475498,23693.90716893319,10,17657069.9663776
2022-08-15,77121986.3510166,23693.90716893319,10,17618253.43256551
2022-08-16,78134287.79492529,107027.76074559428,10,17833899.967820667
2022-08-17,77318255.02400854,318617.1761081442,10,17700199.948283613
2022-08-18,77923437.58320042,7741640.226022695,9,17730388.461149555
2022-08-21,78282422.23837622,7581185.269382071,9,17713138.043048777
2022-08-22,77561633.92646214,30956813.620065667,6,17523368.822082248
2022-08-23,77672984.43736303,15550331.867782956,8,17488865.736364078
2022-08-24,77825199.61169165,15309242.794064693,8,17566498.80398826
2022-08-25,77405969.33789404,3508.705569824204,10,17605315.33780035
2022-08-28,76685639.05421484,30294584.269058593,6,17281846.097296767
2022-08-29,77511013.8833164,30294584.269058593,6,17519057.62350493
2022-08-30,77254755.37386206,22619141.482260495,7,17631192.652088974
2022-08-31,76890910.78551978,30717546.796261963,6,17221466.822048277
2022-09-01,76779989.66808814,38403529.1456272,5,17178336.840142265
2022-09-04,76740586.69631079,53730428.70070533,3,17148146.077759717
2022-09-05,76769298.98879126,53730428.70070533,3,17148146.077759717
2022-09-06,76551525.1506443,53984550.8952732,3,17057574.91537037
2022-09-07,76778034.17653236,1501363.3116641939,10,17419860.689686045
2022-09-08,77359771.84437904,1501363.3116641939,10,17501806.080645844
2022-09-11,77816081.21632728,1501363.3116641939,10,17613941.109229892
2022-09-12,78569417.16603431,1501363.3116641939,10,17661383.414471522
2022-09-13,77712996.4995304,1501363.3116641939,10,17320662.631108858
2022-09-14,79241587.4109806,16809325.353485484,8,17333601.850632325
2022-09-15,79351852.81752357,24341597.504413217,7,17238718.36490736
2022-09-19,79574619.76698646,24341597.504413217,7,17329289.527296703
2022-09-20,79150463.82704505,30789264.477069467,6,17109330.66870593
2022-09-21,78875275.62249184,54882206.34148597,3,17048949.143940832
2022-09-25,78652243.96388587,70461289.06886634,1,16609031.426759282
2022-09-26,78661597.52387123,62690004.84503822,2,16656474.856759218
2022-09-27,78734861.4927433,47121449.889960095,4,16492582.950081313
2022-09-28,79311632.01886635,39191903.50934486,5,16828990.285350055
2022-09-29,79287990.47528724,39191903.50934486,5,16488270.626745695
2022-10-02,78743255.95380287,39191903.50934486,5,16609031.426759282
2022-10-03,79953187.40093422,15382074.974176407,8,17139520.306330174
2022-10-04,79919506.27263832,7440605.305231096,9,17199901.83109527
2022-10-05,79996496.87932777,7440605.305231096,9,17268908.002531607
2022-10-06,78885044.36758462,22868323.30130043,7,17156771.849189255
2022-10-10,77876684.96763343,69606527.25278968,1,16828990.285350055
2022-10-11,77948551.66685218,69606527.25278968,1,16803112.97106143
2022-10-12,77959606.84263343,69606527.25278968,1,16682351.04628954
2022-10-13,78040286.616547,61826869.12387122,2,17053262.592034753
2022-10-16,77884911.2625431,61826869.12387122,2,16902311.02963862
2022-10-17,77926677.3910099,54066678.257709116,3,17087765.677752923
2022-10-18,78179281.9293522,38562942.70816078,5,17130894.53490063
2022-10-19,78311479.43870278,46176891.37717934,4,17053262.592034753
2022-10-20,77977925.83152504,46176891.37717934,4,16928188.343927246
2022-10-23,77932766.1204899,53744127.69885903,3,16975630.649168875
2022-10-24,78109241.97498208,53744127.69885903,3,17139520.306330174
2022-10-25,78351631.13878211,54027077.59874306,3,17230091.468719516
2022-10-26,78211407.10197791,46240721.201099016,4,17135207.982994553
2022-10-27,78060187.79609413,53923808.47480507,3,17048949.143940832
2022-10-30,78075623.71740761,38155644.73791543,5,17312037.98443762
2022-10-31,77961536.63096352,8393872.415875634,9,17424173.013021663
2022-11-01,78527920.45840493,835346.6363834469,10,17424173.013021663
2022-11-03,78619557.80640298,16010877.984625634,8,17199901.83109527
2022-11-06,79884473.82754555,111198.4369205581,10,17368106.061108794
2022-11-07,80583913.00650674,247393.24332314543,10,17605315.33780035
2022-11-08,81048933.72158243,68398.74843789078,10,17519057.62350493
2022-11-09,81114566.93750039,785.5471195327118,10,17419860.689686045
2022-11-10,81815676.26367226,785.5471195327118,10,17782144.21448511
2022-11-13,82841565.99145547,785.5471195327118,10,17665695.73780714
2022-11-14,83316227.32906534,94995.1879520556,10,17657069.9663776
2022-11-15,83807639.00509073,94995.1879520556,10,17674321.509236682
2022-11-16,84688578.58028604,94995.1879520556,10,17704512.271619234
2022-11-17,84628638.23237954,107278.18599282764,10,17687260.72876015
2022-11-20,85412042.16914712,107278.18599282764,10,17739016.482095703
2022-11-21,86362230.41377603,107278.18599282764,10,17941722.673069093
2022-11-23,86919154.45441324,10508196.092596833,9,18140116.540706858
2022-11-24,87631362.47443277,10508196.092596833,9,18153056.88498863
2022-11-27,86973328.08679849,18919948.466437165,8,18019354.615934968
2022-11-28,86674076.87278482,43322717.94944498,5,17911531.91068654
2022-11-29,86855125.44381754,51707946.89767496,4,17825273.071632817
2022-11-30,86186423.25769083,86186423.25769083,0,17868403.053538833
2022-12-01,86186423.25769083,86186423.25769083,0,17553560.7092231
2022-12-04,86186423.25769083,86186423.25769083,0,17501806.080645844
2022-12-05,86186423.25769083,86186423.25769083,0,17514744.175411005
2022-12-06,86169247.76032756,68993750.39704631,2,17523368.822082248
2022-12-07,86222341.7371342,51796315.9925053,4,17441424.555880748
2022-12-08,86220967.65020794,489473.2349247355,10,17635504.975424595
2022-12-11,85957774.04669231,489473.2349247355,10,17583750.34684734
2022-12-12,86281958.1409306,489473.2349247355,10,17670009.185901064
2022-12-13,86262520.68351483,8871641.704022638,9,17773518.443055566
2022-12-14,86171850.20621991,8871641.704022638,9,17730388.461149555
2022-12-15,85653349.93741803,33996002.912881896,6,17527682.27017617
2022-12-18,85237223.81346783,25500408.579092834,7,17398294.573974736
2022-12-19,84308964.2000401,58834515.86019635,3,17169711.068712723
2022-12-20,84009440.733466,66633357.54865155,2,16997194.51536358
2022-12-21,84336991.62457928,66633357.54865155,2,17161085.29728318
2022-12-22,84498222.36188397,66633357.54865155,2,17061887.238705993
2022-12-25,84465388.09238324,58193213.70883832,3,17092078.00108854
2022-12-26,84698159.16811566,24710656.00649457,7,17186962.611571804
2022-12-27,84825567.29451947,45661.831872990355,10,17152458.401095334
2022-12-28,84947487.62533002,45661.831872990355,10,17053262.592034753
2022-12-29,85208154.08040814,45661.831872990355,10,17031698.72584005
2023-01-03,84183832.65577435,24432268.953381777,7,16824677.962014437
2023-01-04,84908312.72023663,24861740.36611066,7,16833303.73344398
2023-01-05,84958563.82366681,34453684.09649396,6,16893684.133450773
2023-01-09,84958935.51503645,618499.742331367,10,16923873.771075018
2023-01-10,86026285.02065168,618499.742331367,10,17105017.220612008
2023-01-11,86065035.03896223,618499.742331367,10,17186962.611571804
2023-01-12,84836679.20893598,95448.10847211443,10,17117956.44013547
2023-01-15,84279576.46206099,25114675.97988325,7,16971316.07631665
2023-01-16,84817924.77641645,17190347.884326614,8,17135207.982994553
2023-01-17,86279106.76210982,63145.8490238823,10,17424173.013021663
2023-01-18,85515991.80849653,63145.8490238823,10,17260282.231102064
2023-01-19,86097600.54873091,63145.8490238823,10,17350853.393491406
2023-01-22,86744229.16201216,63145.8490238823,10,17514744.175411005
2023-01-23,88062171.0504399,63145.8490238823,10,17756266.900196485
2023-01-24,88457957.93398482,63145.8490238823,10,17838213.415914588
2023-01-25,88934326.45205122,63145.8490238823,10,17799396.882102497
2023-01-26,88665331.20974165,63145.8490238823,10,17846838.062585827
2023-01-29,88870268.9620854,18166625.541675247,8,17842525.73925021
2023-01-30,89170317.43734175,18056709.68587691,8,17786457.66257903
2023-01-31,88704032.27640426,26108371.448767535,7,17756266.900196485
2023-02-01,88165162.14028364,52683973.23647506,4,17682947.280666225
2023-02-02,88122253.32216232,61328929.01185958,3,17730388.461149555
2023-02-05,88205184.115009,52508912.36207931,4,17820960.7482972
2023-02-06,88219950.07570235,52508912.36207931,4,17859776.157350987
2023-02-07,88250176.92854965,13565.225058436394,10,17855464.958773673
2023-02-08,88617463.4336766,13565.225058436394,10,17864089.605444912
2023-02-09,87605543.31271712,35227.95627181884,10,17877028.824968375
2023-02-12,87098852.90164536,9149567.733188326,9,17790771.110672954
2023-02-13,87729531.34769028,425942.5445896946,10,17950348.444498632
2023-02-14,87677813.75298508,324529.5244694557,10,17885654.596397918
2023-02-15,87869758.56738937,701054.8564518765,10,18023668.06402889
2023-02-16,89079222.79773605,701054.8564518765,10,17933098.026397854
2023-02-19,89570496.96765792,701054.8564518765,10,18002103.073075883
2023-02-20,90203381.49829757,701054.8564518765,10,17967599.987357717
2023-02-21,89633013.47232102,9059817.189362032,9,17799396.882102497
2023-02-23,90181748.2701909,17886869.39445847,8,17898592.691163078
2023-02-26,90942349.37847947,112796.4396366924,10,17954660.767834254
2023-02-27,90679105.36090134,8978443.340027317,9,17941722.673069093
2023-02-28,90345367.22247362,17664937.14740037,8,17997790.749740265
2023-03-01,89738038.26438645,26515471.021954812,7,17958974.215928175
2023-03-02,90129233.51284838,26222516.3375554,7,18183244.273096263
2023-03-05,89962259.75212754,8281882.710501572,9,18338510.408344626
2023-03-06,90480324.32121935,55088.08464708179,10,18420455.799304426
2023-03-07,91001285.7957799,1105974.1868931744,10,18480836.199311223
2023-03-08,91913400.7058568,970319.2513890248,10,18649039.30456644
2023-03-09,89927743.80954331,27531837.785373397,7,18295382.67595522
2023-03-12,90030854.12992907,45193992.594284534,5,18010728.844505426
2023-03-13,89496262.65917102,71626283.65526477,2,17531995.71827009
2023-03-14,89236489.6855382,71626283.65526477,2,17644131.871612437
2023-03-15,89123007.29791613,80441672.58111925,1,17454363.775404215
2023-03-16,89106018.20287219,53768802.40697375,4,17657069.9663776
2023-03-19,88688665.57108508,44899265.510049924,5,17393982.250639115
2023-03-21,89679993.38740587,18718187.650101192,8,17678633.832572304
2023-03-22,90609193.76026966,622541.0503087137,10,17644131.871612437
2023-03-23,90346759.52870227,622541.0503087137,10,17622566.88065943
2023-03-26,89948995.6157384,622541.0503087137,10,17682947.280666225
2023-03-27,89789563.48905383,387975.56485949643,10,17730388.461149555
2023-03-28,90635861.13819934,8320.165298949927,10,17976225.75878726
2023-03-29,90108000.58868763,18025736.56891223,8,18062484.597840983
2023-03-30,90855696.44100696,9288857.375455203,9,18278128.88357953
2023-04-02,91765323.46586047,182560.17545520328,10,18390266.16168018
2023-04-03,92532028.15946399,182560.17545520328,10,18433395.018827893
2023-04-04,90525244.02096301,17544116.494107544,8,18066795.796418298
2023-04-05,90063531.34671985,52437456.95096789,4,17868403.053538833
2023-04-06,90029592.19687854,52506475.86081897,4,17902906.139257
2023-04-09,90042329.71518908,52506475.86081897,4,18006416.521169808
2023-04-10,90337721.44309741,44751092.329327874,5,18157368.083565943
2023-04-11,90789770.5382146,17971725.848273188,8,18291068.103102993
2023-04-12,91293415.1781438,81782.28019457683,10,18308320.77072038
2023-04-13,92051323.95499927,81782.28019457683,10,18398891.933109723
2023-04-16,91989966.42326099,81782.28019457683,10,18476522.7512173
2023-04-17,93125744.73746997,81782.28019457683,10,18605910.44741873
2023-04-18,92629305.79704028,81782.28019457683,10,18584345.45646572
2023-04-19,92910935.23045093,8869449.622540768,9,18575721.93455279
2023-04-20,93984023.7673772,9165437.805463135,9,18541218.848834623
2023-04-23,94074082.1291936,9165437.805463135,9,18558469.2669354
2023-04-24,94376124.19833423,94624.39364673011,10,18618847.417425588
2023-04-25,93850012.42868091,9751191.298309818,9,18437708.466921814
2023-04-26,93809665.26122487,1166074.544672124,10,18506713.513599847
2023-04-27,95292074.17821094,960159.1086308677,10,18756864.259331472
2023-04-30,96501732.03953907,960159.1086308677,10,18933693.136016235
2023-05-01,95769496.90770313,960159.1086308677,10,18912129.269821532
2023-05-07,96730032.59495899,960159.1086308677,10,18877626.184103366
2023-05-08,97182849.882459,423324.94959766604,10,19110523.1374593
2023-05-09,96803967.71709034,9891032.664600108,9,19011323.95412381
2023-05-10,96757678.39638722,20755247.085352063,8,18976820.86840564
2023-05-11,98224679.873438,20755247.085352063,8,19119147.784130536
2023-05-14,98091828.07163136,10151096.083105968,9,19283038.56605014
2023-05-15,99307715.99692433,252423.60800831392,10,19403801.61558033
2023-05-16,99853254.80918019,252423.60800831392,10,19464180.89082882
2023-05-17,100034166.58798878,85444.5237797983,10,19701390.167520378
2023-05-18,100109569.42973682,29429523.26884816,7,19714329.38704384
2023-05-21,100371951.9494878,19127143.02614796,8,19830780.113238417
2023-05-22,100228940.03909963,99739.86820118874,10,19727268.606567305
2023-05-23,100046332.30371144,5096.4638676941395,10,19615132.453224957
2023-05-24,99714438.51173756,30282533.329852797,7,19559063.25179548
2023-05-25,99892244.29364674,39799759.45783131,6,19559063.25179548
2023-05-28,100250478.13356984,48817281.8689214,5,19710017.063708223
2023-05-29,100610045.46608937,59526058.46657765,4,19679828.55084228
2023-05-30,100510664.2152654,79007662.92132008,2,19412426.26225157
2023-05-31,101368700.79169361,68951747.1906194,3,19580629.36750679
2023-06-01,102694882.79324391,69574.0530095445,10,19904098.60801037
2023-06-04,103187659.38320974,69574.0530095445,10,20240504.818520807
2023-06-05,102506462.31289724,69574.0530095445,10,20382831.734245706
2023-06-06,101482226.20783132,21687668.883612573,8,20111119.371835984
2023-06-07,100741208.45247243,31572653.38655447,7,19981731.67563455
2023-06-08,101194147.64553884,52404050.941437274,5,20279322.477091204
2023-06-11,101545200.37991384,52404050.941437274,5,20408710.173292633
2023-06-12,101216022.25579274,52723321.95061696,5,20676110.21236674
2023-06-13,101928781.55025075,32467300.056110132,7,20917634.06191052
2023-06-14,101789342.70530447,42680833.354718536,6,20921946.385246143
2023-06-15,101931152.56858572,42680833.354718536,6,20982325.660494633
2023-06-18,102306780.88889822,42680833.354718536,6,20878816.403340127
2023-06-19,102291271.49124807,60442538.19046682,4,20822749.45142726
2023-06-20,102531149.56741995,60442538.19046682,4,20952137.14762869
2023-06-21,102439025.58258107,70485854.7329717,3,20956449.470964305
2023-06-22,102155906.57884572,81058447.65550588,2,20628670.156641714
2023-06-25,102239189.01292776,81058447.65550588,2,20589852.49807132
2023-06-26,102124477.14977469,70867189.55822195,3,20529470.973306224
2023-06-27,102667252.20090383,60626333.79270071,4,20947822.574776463
2023-06-28,102401925.14034474,61478981.00582326,4,20943510.25144084
2023-06-29,102206817.31759083,71401249.00094044,3,20870189.507152285
2023-07-02,102300784.70040333,71401249.00094044,3,21176409.454313386
2023-07-03,103133891.96969044,71401249.00094044,3,21042709.434776336
2023-07-04,102636124.69148609,81682259.3411443,2,21025455.642400645
2023-07-05,102820115.05403492,81682259.3411443,2,20783934.042373467
2023-07-06,102812982.32698414,81682259.3411443,2,20141307.884701926
2023-07-09,102956808.06084034,91975488.30986378,1,20512743.56781657
2023-07-10,102926208.06084034,91975488.30986378,1,20433340.130622678
2023-07-11,102905808.06084034,91975488.30986378,1,20296587.517049927
2023-07-12,103115927.8118169,91975488.30986378,1,20486275.755418606
2023-07-13,103428048.80791065,91975488.30986378,1,20455396.64095432
2023-07-17,102711461.34108937,102711461.34108937,0,20574504.046261758
2023-07-18,102711461.34108937,102711461.34108937,0,20799480.451644447
2023-07-19,102701253.60726368,92493519.78158009,1,20618614.817408424
2023-07-20,102734893.13363087,92493519.78158009,1,20653905.23393904
2023-07-23,102789854.15314992,72080716.71418507,3,20817127.90942636
2023-07-24,102932192.21418507,61855156.64289601,4,20856829.62802331
2023-07-25,103145501.87907764,51753497.05730031,5,20830359.566108737
2023-07-26,103331466.44492239,21723353.285742693,8,20975934.783814143
2023-07-27,103645931.97282766,1438978.4083745312,10,20909765.252819236
2023-07-30,105308309.59733938,1438978.4083745312,10,21183268.23044813
2023-07-31,105713810.12224172,1438978.4083745312,10,21324429.8965706
2023-08-01,104998835.6746343,40964327.41047414,6,21002404.845728714
2023-08-02,102314721.89188284,70725260.3562383,3,20702429.556668643
2023-08-03,102432502.71368459,71065800.89483693,3,20759780.98256411
2023-08-06,102652943.27764943,71065800.89483693,3,20865652.232155964
2023-08-07,101998237.29643606,72178881.58354543,3,20922999.159018215
2023-08-08,102229632.78742728,12047614.367017116,9,20852418.32595698
2023-08-09,102931161.73713431,1902354.2420171164,10,21050929.168458313
2023-08-13,102412399.53861135,1766828.9819707312,10,20834773.117691673
2023-08-14,102531938.40357718,1071832.36109671,10,20905353.950752907
2023-08-15,101348745.70998587,10157286.383813996,9,20658318.785521973
2023-08-16,100875106.61484426,10346693.126074739,9,20565681.442129105
2023-08-17,100880195.435877,30620359.876794957,7,20411281.370774437
2023-08-20,101073288.71151176,601969.8638555091,10,20477453.15128595
2023-08-21,102326838.02791801,601969.8638555091,10,20684786.597919937
